2176,23.7,37,54,5,60.03561883,227.8701871,13680.3277,1.561181435,1.641587396,0.0001199962042,431.9863351
2355,38.1,50,55,5,61.14738955,246.6150233,15079.8649,1.312335958,1.379925561,0.00009150781991,329.4281517
2134,17.4,37,56,3,62.25916026,223.4719574,13913.17641,2.126436782,2.235955246,0.0001607077478,578.5478921
2090,25.9,45,64,5,71.15332602,218.8642882,15572.92205,1.737451737,1.826936197,0.0001173149259,422.3337333
2061,15.4,20,75,3,83.38280393,215.8274153,17996.29505,1.298701299,1.365588672,0.00007588165611,273.173962
2076,12.2,20,75,4,83.38280393,217.3982116,18127.27245,1.639344262,1.723775865,0.00009509295288,342.3346304
2507,12.8,20,83,3,92.27696968,262.5324261,24225.69672,1.5625,1.642973872,0.00006781946833,244.150086
2076,22.8,42,85,5,94.50051112,217.3982116,20544.24211,1.842105263,1.936979722,0.00009428333795,339.4200166
1724,49.6,27,85,2,94.50051112,180.5368578,17060.82534,0.5443548387,0.5723908972,0.00003355001213,120.7800437
694,1,1,87,rest,96.72405255,72.67551005,7029.469854,1,1.051503278,0.0001495850042,538.5060152
2061,43.4,17,88,2,97.83582327,215.8274153,21115.65286,0.3917050691,0.4118791641,0.00001950586926,70.22112935
2176,17.5,34,90,4,100.0593647,227.8701871,22800.54616,1.942857143,2.042920654,0.00008959963676,322.5586923
700,1,1,90,rest,100.0593647,73.30382858,7334.734519,1,1.051503278,0.0001433594188,516.0939077
1692,71.9,27,91,4,101.1711354,177.1858257,17926.09116,0.3755215577,0.3948621488,0.00002202723088,79.29803116
2246,6.5,13,92,2,102.2829061,235.20057,24056.99783,2,2.103006556,0.00008741766411,314.7035908
2502,11.8,32,92,3,102.2829061,262.0088273,26799.02429,2.711864407,2.851534313,0.0001064044079,383.0558685
2500,21.9,51,92,out,102.2829061,261.7993878,26777.60221,2.328767123,2.448706263,0.00009144606167,329.205822
2001,6.6,11,93,1,103.3946769,209.54423,21665.75795,1.666666667,1.752505463,0.00008088826004,291.1977361
1594,24.4,32,94,5,104.5064476,166.9232897,17444.56002,1.31147541,1.379020692,0.00007905161784,284.5858242
1760,48.6,18,94,3,104.5064476,184.306769,19261.2457,0.3703703704,0.3894456584,0.00002021913144,72.78887319
1890,7,10,94,2,104.5064476,197.9203372,20683.95134,1.428571429,1.50214754,0.00007262381905,261.4457486
1555,23.7,34,95,4,105.6182183,162.8392192,17198.7882,1.434599156,1.508485715,0.00008770883722,315.751814
1563,25.7,33,96,5,106.729989,163.6769773,17469.24199,1.284046693,1.350179306,0.00007728894632,278.2402068
1725,18.6,30,96,5,106.729989,180.6415776,19279.87359,1.612903226,1.695973029,0.00008796598279,316.6775381
1948,22.2,39,96,5,106.729989,203.994083,21772.28624,1.756756757,1.847235488,0.00008484343205,305.4363554
1701,9999,35,96,5,106.729989,178.1283035,19011.63187,0.003500350035,0.003680629535,0.000000193598822,0.6969557593
2431,7.2,11,98,2,108.9535305,254.5737247,27736.70607,1.527777778,1.606463341,0.00005791831723,208.505942
1625,24.8,35,98,5,108.9535305,170.1696021,18540.57892,1.411290323,1.4839764,0.00008003937775,288.1417599
1867,17.1,35,99,5,110.0653012,195.5117828,21519.06326,2.046783626,2.152199691,0.0001000136328,360.0490781
1972,24.1,34,99,5,110.0653012,206.5073571,22729.29445,1.410788382,1.483448608,0.00006526593294,234.9573586
RPM,MPG,MPH,LOD,Gear,Torque (Nm),RPM (rad/sec),Power (Watts),Gal/Hr,g/s,BSFC (g/J),BSFC (g/kWhr)
